name,channel,handle,url,category,label,rank
Kontraste,facebook,ard.kontraste,https://www.facebook.com/ard.kontraste,News,Nachrichtenprogramm,
logo,instagram,zdflogo,https://www.instagram.com/zdflogo/,News,Nachrichtenprogramm,49
logo,tiktok,@un.logo,https://www.tiktok.com/@un.logo,News,Nachrichtenprogramm,
Lokalzeit,x,WDRLokalzeit,https://x.com/WDRLokalzeit,News,Nachrichtenprogramm,
Lokalzeit,instagram,lokalzeit,https://www.instagram.com/lokalzeit,News,Nachrichtenprogramm,
Markus Lanz,x,zdfmarkuslanz,https://x.com/zdfmarkuslanz,News,Nachrichtenprogramm,
Maybrit Illner,x,maybritillner,https://x.com/maybritillner,News,Nachrichtenprogramm,
MDR aktuell,x,mdrAKTUELL,https://x.com/mdrAKTUELL,News,Nachrichtenprogramm,
MDR aktuell,facebook,MDRAKTUELL,https://www.facebook.com/MDRAKTUELL,News,Nachrichtenprogramm,109
MDR exakt,facebook,mdrinvestigativ,https://www.facebook.com/mdrinvestigativ,News,Nachrichtenprogramm,1177
Monitor ,facebook,monitor.wdr,https://www.facebook.com/monitor.wdr,News,Nachrichtenprogramm,41
Monitor ,instagram,monitor.wdr,https://www.instagram.com/monitor.wdr/,News,Nachrichtenprogramm,64
München heute (münchen.tv),x,muenchentv,https://x.com/muenchentv,News,Nachrichtenprogramm,
München heute (münchen.tv),facebook,muenchentv,https://www.facebook.com/muenchentv,News,Nachrichtenprogramm,
München heute (münchen.tv),instagram,muenchen.tv,https://www.instagram.com/muenchen.tv/,News,Nachrichtenprogramm,
NDR Info ,x,NDRinfo,https://x.com/NDRinfo,News,Nachrichtenprogramm,
NDR Info ,facebook,ndrinfo,https://www.facebook.com/ndrinfo,News,Nachrichtenprogramm,677
NDR Info ,instagram,ndr.info,https://www.instagram.com/ndr.info/,News,Nachrichtenprogramm,60
n-tv (Politik),x,ntvde_politik,https://x.com/ntvde_politik,News,Nachrichtenprogramm,
n-tv (Politik),tiktok,@ntv.de,https://www.tiktok.com/@ntv.de,News,Nachrichtenprogramm,
Panorama ,facebook,panorama.de,https://www.facebook.com/panorama.de,News,Nachrichtenprogramm,1249
phoenix ,x,phoenix_de,https://x.com/phoenix_de,News,Nachrichtenprogramm,
phoenix ,facebook,Phoenix,https://www.facebook.com/Phoenix,News,Nachrichtenprogramm,26
phoenix ,instagram,phoenix_de,https://www.instagram.com/phoenix_de/,News,Nachrichtenprogramm,110
Presseclub ,x,ARD_Presseclub,https://x.com/ARD_Presseclub,News,Nachrichtenprogramm,
Punkt 12 - Das RTL Mittagsjournal,facebook,punkt12,https://www.facebook.com/punkt12,News,Nachrichtenprogramm,351
Punkt 12 - Das RTL Mittagsjournal,instagram,punkt12,https://www.instagram.com/punkt12/,News,Nachrichtenprogramm,114
Punkt 12 - Das RTL Mittagsjournal,tiktok,@punkt12_de,https://www.tiktok.com/@punkt12_de,News,Nachrichtenprogramm,
Punkt 6/7/8 - RTL Morgenmagazin,facebook,PunktSechs,https://www.facebook.com/PunktSechs,News,Nachrichtenprogramm,747
Punkt 6/7/8 - RTL Morgenmagazin,instagram,punkt6.rtl,https://www.instagram.com/punkt6.rtl/,News,Nachrichtenprogramm,108
Radio Bremen (Buten un Binnen),x,butenunbinnen,https://x.com/butenunbinnen,News,Nachrichtenprogramm,
Radio Bremen (Buten un Binnen),facebook,butenunbinnen,https://www.facebook.com/butenunbinnen,News,Nachrichtenprogramm,250
Radio Bremen (Buten un Binnen),instagram,buten_un_binnen,https://www.instagram.com/buten_un_binnen/,News,Nachrichtenprogramm,1149
rbb Abendschau,facebook,abendschau.rbb,https://www.facebook.com/abendschau.rbb,News,Nachrichtenprogramm,
rbb Abendschau,tiktok,@rbbabendschau,https://www.tiktok.com/@rbbabendschau,News,Nachrichtenprogramm,
rbb24,x,rbb24,https://x.com/rbb24,News,Nachrichtenprogramm,
rbb24,facebook,rbb24.de,https://www.facebook.com/rbb24.de,News,Nachrichtenprogramm,86
rbb24,instagram,rbb24,https://www.instagram.com/rbb24/,News,Nachrichtenprogramm,35
rbb24,tiktok,@rbb24_official,https://www.tiktok.com/@rbb24_official,News,Nachrichtenprogramm,
Rbb24 Brandenburg aktuell,facebook,brandenburgaktuell.rbb,https://www.facebook.com/brandenburgaktuell.rbb,News,Nachrichtenprogramm,123
Rechercheredaktion NDR ,x,ndrrecherche,https://x.com/ndrrecherche,News,Nachrichtenprogramm,
Report Mainz,x,reportmainz,https://x.com/reportmainz,News,Nachrichtenprogramm,
Report Mainz,facebook,reportmainz,https://www.facebook.com/reportmainz,News,Nachrichtenprogramm,
RTL aktuell (18:45),facebook,RTLaktuell,https://www.facebook.com/RTLaktuell,News,Nachrichtenprogramm,13
RTL aktuell (18:45),instagram,rtlaktuell,https://www.instagram.com/rtlaktuell/,News,Nachrichtenprogramm,73
RTL aktuell (18:45),tiktok,@rtlaktuell,https://www.tiktok.com/@rtlaktuell,News,Nachrichtenprogramm,
RTL II News,instagram,rtl2news,https://www.instagram.com/rtl2news/,News,Nachrichtenprogramm,
RTL Nachtjournal,facebook,RTLNachtjournal,https://www.facebook.com/RTLNachtjournal,News,Nachrichtenprogramm,
RTL News Hessen ,facebook,RTLHessen,https://www.facebook.com/RTLHessen,News,Nachrichtenprogramm,
RTL News Nord,x,RTLNord,https://x.com/RTLNord,News,Nachrichtenprogramm,
RTL News Nord,facebook,RTLNord,https://www.facebook.com/RTLNord,News,Nachrichtenprogramm,2176
RTL News Nord,instagram,rtlnord,https://www.instagram.com/rtlnord/,News,Nachrichtenprogramm,66
RTL News West,x,RTLWEST,https://x.com/RTLWEST,News,Nachrichtenprogramm,
RTL News West,facebook,rtlwest,https://www.facebook.com/rtlwest,News,Nachrichtenprogramm,102
RTL News West,instagram,rtlwest,https://www.instagram.com/rtlwest,News,Nachrichtenprogramm,
RTL News West,tiktok,@rtlwest,https://www.tiktok.com/@rtlwest,News,Nachrichtenprogramm,
Spiegel TV Magazin,x,spiegeltv,https://x.com/spiegeltv,News,Nachrichtenprogramm,
Spiegel TV Magazin,facebook,SPIEGEL.TV,https://www.facebook.com/SPIEGEL.TV,News,Nachrichtenprogramm,3
Spiegel TV Magazin,instagram,spiegelmagazin,https://www.instagram.com/spiegelmagazin/,News,Nachrichtenprogramm,
Spiegel TV Magazin,tiktok,@spiegeltv,https://www.tiktok.com/@spiegeltv,News,Nachrichtenprogramm,
SR Aktuell,x,SRaktuell,https://x.com/SRaktuell,News,Nachrichtenprogramm,
SR Aktueller Bericht,facebook,aktuellerbericht,https://www.facebook.com/aktuellerbericht,News,Nachrichtenprogramm,513
SR Info,x,srinfo_,https://x.com/srinfo_,News,Nachrichtenprogramm,
SR Info,facebook,SRinfo.sr,https://www.facebook.com/SRinfo.sr,News,Nachrichtenprogramm,
SR Info,instagram,srinfo,https://www.instagram.com/srinfo,News,Nachrichtenprogramm,
stern TV,x,sterntv,https://x.com/sterntv,News,Nachrichtenprogramm,
stern TV,facebook,sterntv,https://www.facebook.com/sterntv,News,Nachrichtenprogramm,16
stern TV,instagram,sterntv,https://www.instagram.com/sterntv/,News,Nachrichtenprogramm,265
stern TV,tiktok,@sterntv,https://www.tiktok.com/@sterntv,News,Nachrichtenprogramm,
SWR Aktuell,facebook,SWRAktuell,https://www.facebook.com/SWRAktuell,News,Nachrichtenprogramm,172
SWR Aktuell,instagram,swraktuell,https://www.instagram.com/swraktuell/,News,Nachrichtenprogramm,52
SWR Aktuell Baden-Württemberg,x,SWRAktuellBW,https://x.com/SWRAktuellBW,News,Nachrichtenprogramm,
SWR Aktuell Rheinland-Pfalz,x,SWRAktuellRP,https://x.com/SWRAktuellRP,News,Nachrichtenprogramm,
SWR Landesschau Baden-Würrtemberg,facebook,landesschau.bw,https://www.facebook.com/landesschau.bw,News,Nachrichtenprogramm,2028
SWR Landesschau Baden-Würrtemberg,tiktok,@swr.landesschau,https://www.tiktok.com/@swr.landesschau,News,Nachrichtenprogramm,
SWR Landesschau Rheinland-Pfalz,facebook,landesschau,https://www.facebook.com/landesschau,News,Nachrichtenprogramm,55
Tagesschau Eil,x,tagesschau_eil,https://x.com/tagesschau_eil,News,Nachrichtenprogramm,
Tagesschau im Ersten (20 Uhr),x,tagesschau,https://x.com/tagesschau,News,Nachrichtenprogramm,
Tagesschau im Ersten (20 Uhr),facebook,tagesschau,https://www.facebook.com/tagesschau,News,Nachrichtenprogramm,33
Tagesschau im Ersten (20 Uhr),instagram,tagesschau,https://www.instagram.com/tagesschau/,News,Nachrichtenprogramm,1
Tagesschau im Ersten (20 Uhr),tiktok,@tagesschau,https://www.tiktok.com/@tagesschau,News,Nachrichtenprogramm,
Tagesthemen (22:15/23:15 Uhr),x,tagesthemen,https://x.com/tagesthemen,News,Nachrichtenprogramm,
WDR Aktuell,x,WDRaktuell,https://x.com/WDRaktuell,News,Nachrichtenprogramm,
WDR Aktuell,facebook,wdraktuell,https://www.facebook.com/wdraktuell,News,Nachrichtenprogramm,
WDR Aktuell,instagram,tickr.news,https://www.instagram.com/tickr.news/,News,Nachrichtenprogramm,
WDR Aktuell,tiktok,@wdr_aktuell,https://www.tiktok.com/@wdr_aktuell,News,Nachrichtenprogramm,
WDR Aktuelle Stunde,x,aktuelle_stunde,https://x.com/aktuelle_stunde,News,Nachrichtenprogramm,
WDR Aktuelle Stunde,facebook,wdraktuell,https://www.facebook.com/wdraktuell/,News,Nachrichtenprogramm,
WDR Nicetoknow ,tiktok,@nicetoknow,https://www.tiktok.com/@nicetoknow,News,Nachrichtenprogramm,
ZDF Morgenmagazin,x,morgenmagazin,https://x.com/morgenmagazin,News,Nachrichtenprogramm,
27,x,27_ARTE,https://x.com/27_ARTE,News,Entertainment,
27,facebook,27ARTE,https://www.facebook.com/27ARTE,News,Entertainment,
27,instagram,27__arte,https://www.instagram.com/27__arte/,News,Entertainment,
3 nach 9 ,x,3nach9,https://x.com/3nach9,News,Entertainment,
3 nach 9 ,facebook,3nach9,https://www.facebook.com/3nach9,News,Entertainment,
3 nach 9 ,instagram,3nach9_official,https://www.instagram.com/3nach9_official/,News,Entertainment,1150
37 Grad,facebook,ZDF37Grad,https://www.facebook.com/ZDF37Grad,News,Entertainment,
37 Grad,instagram,zdf37grad,https://www.instagram.com/zdf37grad/,News,Entertainment,
3sat Kulturzeit,x,kulturzeit,https://x.com/kulturzeit,News,Entertainment,
Ab ins Beet!,facebook,abinsbeet.VOX,https://www.facebook.com/abinsbeet.VOX,News,Entertainment,
Abenteuer Leben,facebook,k1AbenteuerLeben,https://www.facebook.com/k1AbenteuerLeben,News,Entertainment,2208
Abenteuer Leben,instagram,abenteuerleben,https://www.instagram.com/abenteuerleben/,News,Entertainment,1151
akte. ,facebook,akte,https://www.facebook.com/akte,News,Entertainment,1244
akte. ,instagram,aktesat1,https://www.instagram.com/aktesat1/,News,Entertainment,1152
Aktenzeichen XY…ungelöst,x,xyaktenzeichen,https://x.com/xyaktenzeichen,News,Entertainment,
Alarm für Cobra 11 – Die Autobahnpolizei,facebook,AlarmFuerCobra11,https://www.facebook.com/AlarmFuerCobra11,News,Entertainment,3058
Alarm für Cobra 11 – Die Autobahnpolizei,instagram,cobra11.rtl,https://www.instagram.com/cobra11.rtl/,News,Entertainment,
Alles was zählt,facebook,alleswaszaehlt,https://www.facebook.com/alleswaszaehlt,News,Entertainment,
Alles was zählt,instagram,alleswaszaehlt,https://www.instagram.com/alleswaszaehlt/,News,Entertainment,
ARD Buffet,facebook,ardbuffet,https://www.facebook.com/ardbuffet,News,Entertainment,1584
ARTE Re:,x,ARTEre,https://x.com/ARTEre,News,Entertainment,
Aurel Original,instagram,aureloriginal,https://www.instagram.com/aureloriginal/,News,Entertainment,
Außenseiter-Spitzenreiter,facebook,aussenseiterspitzenreiter,https://www.facebook.com/aussenseiterspitzenreiter,News,Entertainment,
auto mobil,facebook,automobilvox,https://www.facebook.com/automobilvox,News,Entertainment,
auto mobil,instagram,automobil_vox,https://www.instagram.com/automobil_vox/,News,Entertainment,
Bachelor in Paradise,instagram,bachelor.rtl,https://www.instagram.com/bachelor.rtl/,News,Entertainment,1153
Bares für Rares,facebook,BaresfuerRares,https://www.facebook.com/BaresfuerRares,News,Entertainment,1160
Bares für Rares,instagram,baresfuerrares,https://www.instagram.com/baresfuerrares/,News,Entertainment,1154
Bauer sucht Frau,facebook,BauerSuchtFrau.RTL,https://www.facebook.com/BauerSuchtFrau.RTL,News,Entertainment,1113
Bettys Diagnose,facebook,BettysDiagnose,https://www.facebook.com/BettysDiagnose,News,Entertainment,
BINGO! - Die Umweltlotterie ,facebook,BingoDieUmweltlotterie,https://www.facebook.com/BingoDieUmweltlotterie/,News,Entertainment,
BINGO! - Die Umweltlotterie ,instagram,bingo.umweltlotterie,https://www.instagram.com/bingo.umweltlotterie/,News,Entertainment,
Biwak,facebook,BiwakTV,https://www.facebook.com/BiwakTV,News,Entertainment,
Blow Up,x,blowup_arte,https://x.com/blowup_arte,News,Entertainment,
Blow Up,facebook,blowuparte,https://www.facebook.com/blowuparte,News,Entertainment,
Blutige Anfänger,facebook,BlutigeAnfaenger,https://www.facebook.com/BlutigeAnfaenger,News,Entertainment,
Brisant,facebook,brisant,https://www.facebook.com/brisant,News,Entertainment,3366
Brisant,instagram,ard.brisant,https://www.instagram.com/ard.brisant/,News,Entertainment,181
Capriccio,facebook,br.capriccio,https://www.facebook.com/br.capriccio,News,Entertainment,98
Dahoam is dahoam,facebook,Dahoam.is.Dahoam,https://www.facebook.com/Dahoam.is.Dahoam,News,Entertainment,
Dahoam is dahoam,instagram,did.official,https://www.instagram.com/did.official/,News,Entertainment,
Das aktuelle Sportstudio,x,zdfsportstudio,https://x.com/zdfsportstudio,News,Entertainment,
Das aktuelle Sportstudio,facebook,ZDFsport,https://www.facebook.com/ZDFsport,News,Entertainment,
Das aktuelle Sportstudio,instagram,sportstudio,https://www.instagram.com/sportstudio/,News,Entertainment,1155
Das Gipfeltreffen,facebook,DasGipfeltreffen,https://www.facebook.com/DasGipfeltreffen,News,Entertainment,
Das große Backen,facebook,dasgrossebacken,https://www.facebook.com/dasgrossebacken,News,Entertainment,
Das große Backen,instagram,dasgrossebacken,https://www.instagram.com/dasgrossebacken/,News,Entertainment,1156
Das perfekte Dinner,facebook,dasperfektedinner,https://www.facebook.com/dasperfektedinner/,News,Entertainment,
Das perfekte Dinner,instagram,dasperfektedinner.vox,https://www.instagram.com/dasperfektedinner.vox/,News,Entertainment,
Das Sommerhaus der Stars – Kampf der Promipaare,facebook,DasSommerhausderStars.RTL,https://www.facebook.com/DasSommerhausderStars.RTL,News,Entertainment,1058
Das Sommerhaus der Stars – Kampf der Promipaare,instagram,dassommerhausderstars.rtl,https://www.instagram.com/dassommerhausderstars.rtl/,News,Entertainment,1157
Das Supertalent,facebook,DasSupertalent.RTL,https://www.facebook.com/DasSupertalent.RTL,News,Entertainment,1230
Das Supertalent,instagram,supertalent,https://www.instagram.com/supertalent/,News,Entertainment,1158
DAS!,x,das_rotesofa,https://x.com/das_rotesofa,News,Entertainment,
DAS!,facebook,ndrdas,https://www.facebook.com/ndrdas,News,Entertainment,1229
Der Bachelor,facebook,bachelor.rtl,https://www.facebook.com/bachelor.rtl,News,Entertainment,2183
Der Bachelor,instagram,bachelor.rtl,https://www.instagram.com/bachelor.rtl/,News,Entertainment,1153
Der Hundeprofi,facebook,derviphundeprofi,https://www.facebook.com/derviphundeprofi,News,Entertainment,
Deutschland sucht den Superstar,x,rtl_dsds,https://x.com/rtl_dsds,News,Entertainment,
Deutschland sucht den Superstar,facebook,DSDS,https://www.facebook.com/DSDS,News,Entertainment,1088
Deutschland sucht den Superstar,instagram,dsds,https://www.instagram.com/dsds/,News,Entertainment,1159
Die Anstalt,facebook,die.anstalt.zdf,https://www.facebook.com/die.anstalt.zdf,News,Entertainment,3056
Die Autodoktoren,facebook,DieAutodoktoren,https://www.facebook.com/DieAutodoktoren/,News,Entertainment,
Die Bachelorette,facebook,diebachelorette.rtl,https://www.facebook.com/diebachelorette.rtl,News,Entertainment,3018
Die Carolin Kebekus Show,instagram,dckshow,https://www.instagram.com/dckshow/,News,Entertainment,
Die Chefin,facebook,DieChefinKrimi,https://www.facebook.com/DieChefinKrimi,News,Entertainment,
Die Ernährungs-Docs,instagram,ernaehrungsdocs,https://www.instagram.com/ernaehrungsdocs/,News,Entertainment,
Die Florian Schroeder Satireshow,facebook,Florian_schroeder_satireshow-110967821272055,https://www.facebook.com/Florian_schroeder_satireshow-110967821272055,News,Entertainment,3275
Die Höhle der Löwen,x,voxdhdl,https://x.com/voxdhdl,News,Entertainment,
Die Höhle der Löwen,facebook,DieHoehleDerLoewen.VOX,https://www.facebook.com/DieHoehleDerLoewen.VOX,News,Entertainment,
Die Höhle der Löwen,instagram,diehoehlederloewen.vox,https://www.instagram.com/diehoehlederloewen.vox/,News,Entertainment,
Die Kirche bleibt im Dorf,facebook,diekirchebleibtimdorf,https://www.facebook.com/diekirchebleibtimdorf,News,Entertainment,
Die Küchenschlacht,facebook,Kuechenschlacht,https://www.facebook.com/Kuechenschlacht,News,Entertainment,
Die Küchenschlacht,instagram,zdf_kuechenschlacht,https://www.instagram.com/zdf_kuechenschlacht/,News,Entertainment,
Die Mathias Richling Show,facebook,StudioRichling,https://www.facebook.com/StudioRichling,News,Entertainment,
Die Ökochecker,instagram,oekochecker,https://www.instagram.com/oekochecker/,News,Entertainment,
Die Rosenheim-Cops,x,rosenheim_cops,https://x.com/rosenheim_cops,News,Entertainment,
Die Rosenheim-Cops,facebook,RoCopsOriginal,https://www.facebook.com/RoCopsOriginal,News,Entertainment,1121
Die Rosenheim-Cops,instagram,dierosenheimcops,https://www.instagram.com/dierosenheimcops/,News,Entertainment,1160
Die Spur,facebook,DieSpurZDF,https://www.facebook.com/DieSpurZDF/,News,Entertainment,3003
Die Toten vom Bodensee,facebook,dietotenvombodensee,https://www.facebook.com/dietotenvombodensee,News,Entertainment,
Eisenbahn-Romantik,facebook,eisenbahnromantik,https://www.facebook.com/eisenbahnromantik,News,Entertainment,
"Elefant, Tiger & Co.",facebook,elefanttigerundco,https://www.facebook.com/elefanttigerundco,News,Entertainment,
"Elefant, Tiger & Co.",instagram,elefanttigerundco,https://www.instagram.com/elefanttigerundco/,News,Entertainment,
Endlich Freitag im Ersten (Label des Film-Sendeplatz 20:15),facebook,EndlichFreitagimErsten,https://www.facebook.com/EndlichFreitagimErsten,News,Entertainment,2194
Eurovision Song Contest,x,eurovisionde,https://x.com/eurovisionde,News,Entertainment,
Eurovision Song Contest,facebook,EurovisionDE,https://www.facebook.com/EurovisionDE,News,Entertainment,2258
Eurovision Song Contest,instagram,eurovision_de,https://www.instagram.com/eurovision_de/,News,Entertainment,1161
Exclusiv - Das Starmagazin,x,rtl_exclusiv,https://x.com/rtl_exclusiv,News,Entertainment,
Exclusiv - Das Starmagazin,facebook,RTLexclusiv,https://www.facebook.com/RTLexclusiv,News,Entertainment,120
Exclusiv - Das Starmagazin,instagram,rtl_exclusiv,https://www.instagram.com/rtl_exclusiv/,News,Entertainment,127
Explosiv - Das Magazin,x,rtlexplosiv,https://x.com/rtlexplosiv,News,Entertainment,
Explosiv - Das Magazin,facebook,rtl.explosiv,https://www.facebook.com/rtl.explosiv,News,Entertainment,840
Explosiv - Das Magazin,instagram,rtl.explosiv,https://www.instagram.com/rtl.explosiv/,News,Entertainment,
Extra – Das RTL-Magazin,facebook,EXTRA.RTL,https://www.facebook.com/EXTRA.RTL,News,Entertainment,3055
extra 3,x,extra3,https://x.com/extra3,News,Entertainment,
extra 3,facebook,extra3,https://www.facebook.com/extra3,News,Entertainment,2300
extra 3,instagram,extra3,https://www.instagram.com/extra3/,News,Entertainment,28
Fakt ist!,x,faktist,https://x.com/faktist,News,Entertainment,
First Dates – Ein Tisch für 2,facebook,FirstDates.VOX,https://www.facebook.com/FirstDates.VOX,News,Entertainment,
First Dates – Ein Tisch für 2,instagram,firstdates.vox,https://www.instagram.com/firstdates.vox/,News,Entertainment,
Franken Tatort,x,brfrankentatort,https://x.com/brfrankentatort,News,Entertainment,
frauTV,x,frautv,https://x.com/frautv,News,Entertainment,
frauTV,facebook,Frautv,https://www.facebook.com/Frautv,News,Entertainment,2206
Galileo,x,galileolive,https://x.com/galileolive,News,Entertainment,
Galileo,facebook,Galileo,https://www.facebook.com/Galileo,News,Entertainment,184
