Rank,Account Handle,URL
489,"Ministerium für Inneres, Bauen und Sport des Saarlandes",https://www.facebook.com/791896130901196
490,Kerstin Schreyer,https://www.facebook.com/281342982023970
491,Neuburger Rundschau,https://www.facebook.com/196007550424939
492,Westfalen-Blatt,https://www.facebook.com/146591312068681
493,Dr. Christoph Berndt,https://www.facebook.com/2357545427862990
494,Holsteinischer Courier - Nachrichten für Neumünster und Umgebung,https://www.facebook.com/215799351845889
495,NW Kreis Herford,https://www.facebook.com/248829146485
496,lausitz.tv,https://www.facebook.com/177367818963544
497,Presse Augsburg,https://www.facebook.com/145138912353397
498,Chamer Zeitung,https://www.facebook.com/330495536980984
499,Florian Hahn,https://www.facebook.com/291644800982357
500,NDR Radiophilharmonie,https://www.facebook.com/134282593408290
501,Natalie Pawlik,https://www.facebook.com/118018648683989
502,Tobias von der Heide,https://www.facebook.com/534069933420303
503,General-Anzeiger Bonn,https://www.facebook.com/110992838916662
504,SPD-Fraktion Sachsen-Anhalt,https://www.facebook.com/181486545375086
505,96.9 Antenne Kaiserslautern,https://www.facebook.com/132076986856966
506,Fritz Güntzler MdB,https://www.facebook.com/621011257931252
507,Sport im Osten,https://www.facebook.com/238199569538032
508,MAZ Ostprignitz-Ruppin,https://www.facebook.com/298447750279869
509,Quarks,https://www.facebook.com/399241730563
510,Justus Moor,https://www.facebook.com/110069134851029
511,Klaus Burger,https://www.facebook.com/451899691554656
512,Pia Schellhammer,https://www.facebook.com/397885530721158
513,aktueller bericht,https://www.facebook.com/329085340446928
514,AFH,
515,MV digital,https://www.facebook.com/227279498838
516,Daniela Rump MdB,https://www.facebook.com/476786352188370
517,Marc Biadacz,https://www.facebook.com/1705704139744126
518,Elbe Jeetzel Zeitung,https://www.facebook.com/216036111885633
519,Humanistischer Pressedienst,https://www.facebook.com/109520412429344
520,Braunschweiger Zeitung,https://www.facebook.com/191375684235200
521,Berliner Kurier,https://www.facebook.com/230371893640548
522,Christian Zwanziger,https://www.facebook.com/199555273949323
523,Radio RSG,https://www.facebook.com/108177002276
524,SPD Hamburg,https://www.facebook.com/130273271119
525,SPD Schleswig-Holstein,https://www.facebook.com/165381593630826
526,Stefan Teufel MdL,https://www.facebook.com/369894326987958
527,svz.de - Nachrichten aus Mecklenburg-Vorpommern,https://www.facebook.com/170403846324261
528,Rhein-Zeitung,https://www.facebook.com/168076329941
529,Treuchtlinger Kurier,https://www.facebook.com/345482428963752
530,Dennis Maelzer,https://www.facebook.com/184138247750
531,Piratenpartei,https://www.facebook.com/149871337782
532,Praxis Tonak /  Naturheilkunde / Akupunktur / Coaching / Psychotherapie,
533,Timo Schreyer AfD,https://www.facebook.com/328531201324573
534,Westfälische Nachrichten,https://www.facebook.com/110986475603970
535,Hamburger Morgenpost,https://www.facebook.com/196072707519
536,Thüringische Landeszeitung - TLZ,https://www.facebook.com/130099667004470
537,Esther Dilcher,https://www.facebook.com/153140561875617
538,"Bayerisches Staatsministerium für Wohnen, Bau und Verkehr",https://www.facebook.com/358055624702296
539,Andreas Kenner,https://www.facebook.com/1626425754301412
540,Lahrer Zeitung,https://www.facebook.com/545267695811493
541,Christine Reimann,
542,Lars Kuppi - Ihr Abgeordneter im sächsischen Landtag,https://www.facebook.com/110757223658456
543,Sebastian Roloff,https://www.facebook.com/1130431107039858
544,Timm Kern,https://www.facebook.com/1521377664822241
545,Hannoversche Allgemeine Zeitung / HAZ,https://www.facebook.com/198530121257
546,Dr. Thorsten Rudolph,https://www.facebook.com/105317931705149
547,Uwe Schmidt,https://www.facebook.com/285483338534105
548,Emder Zeitung,https://www.facebook.com/562503793778612
549,Viechtacher Bayerwald-Bote,https://www.facebook.com/134558876577814
550,MAZ Havelland,https://www.facebook.com/570458563072378
551,Heute in Hamburg by Haspa,
552,WAZ Wolfsburger Allgemeine Zeitung,https://www.facebook.com/157458510973874
553,Radio Hochstift,https://www.facebook.com/255461421166351
554,Knut Abraham,https://www.facebook.com/233822753476345
555,Petra Köpping,https://www.facebook.com/948996345189286
556,Radio 7,https://www.facebook.com/85191472970
557,MAZonline / Märkische Allgemeine,https://www.facebook.com/205846648808
558,Oberhessische Presse,https://www.facebook.com/256125115266
559,Flensburger Tageblatt,https://www.facebook.com/385407234821854
560,Segeberger Zeitung,https://www.facebook.com/305854449861319
561,Antenne Sylt,https://www.facebook.com/109088842452079
562,Staatskanzlei Brandenburg,https://www.facebook.com/108509538426296
563,Rieser Nachrichten,https://www.facebook.com/411283375585213
564,SR info,https://www.facebook.com/139381656076338
565,Peter Moskopp,https://www.facebook.com/115766820291726
566,Political Translator,
567,"Karina Wächter, MdL",https://www.facebook.com/106300397767345
568,SPD-Landtagsfraktion Mecklenburg-Vorpommern,https://www.facebook.com/493734394101595
569,kobinet.ev,https://www.facebook.com/792828560787429
570,Backnanger Kreiszeitung,https://www.facebook.com/933260176819589
571,Simone Waffenschmidt. Die Seite.,
572,FINPlan B.Leemann,
573,Michael Noetzel,
574,Nicolas Fink,https://www.facebook.com/523878611442399
575,Oscar Am Freitag,https://www.facebook.com/344120969004291
576,Roland Theis,https://www.facebook.com/792165517819607
577,Rundblick Niedersachsen,https://www.facebook.com/1719501191646197
578,Sabine Poschmann,https://www.facebook.com/1373896675995661
579,TA Thüringer Allgemeine,https://www.facebook.com/97398174719
580,Wertinger Zeitung,https://www.facebook.com/341092679262260
581,Schongauer Nachrichten,https://www.facebook.com/231648176848446
582,Anne Janssen MdB,https://www.facebook.com/101642368559714
583,Radio 91.2,https://www.facebook.com/168231033233121
584,Sepp Maier,
585,Straubinger Tagblatt,https://www.facebook.com/351424101534723
586,nordbayern.de,https://www.facebook.com/161593376357
587,Wir-wollen-wirtschaftswunder,
588,DIE RHEINPFALZ,https://www.facebook.com/138065952884396
589,Salzlandmagazin,https://www.facebook.com/798714316811138
590,GAP-Tagblatt,https://www.facebook.com/217675751590225
591,Lüdenscheider Nachrichten,https://www.facebook.com/341723862519167
592,Potsdamer Neueste Nachrichten,https://www.facebook.com/150048738393292
593,Badische Zeitung,https://www.facebook.com/177670301122
594,Schaumburger Nachrichten,https://www.facebook.com/125361924189174
595,Bundesamt für Seeschifffahrt und Hydrographie,https://www.facebook.com/442841269614124
596,Erichs Erben,
597,Falko Droßmann,https://www.facebook.com/111794027823611
598,Friedrich-Naumann-Stiftung für die Freiheit,https://www.facebook.com/140889782312
599,Kurt Wansner,https://www.facebook.com/1669204569985964
600,Niklas Roths Märchenstunde,
601,Michael Donth MdB,https://www.facebook.com/313433438777354
602,Bürgerinitiative keinstadionbau,
603,wnoz,https://www.facebook.com/295395650806
604,Die Linke Sachsen,
605,RNZ Eberbach / Eberbacher Zeitung,https://www.facebook.com/771081156357984
606,Radio Zwickau,https://www.facebook.com/152837788064841
607,Merkurist Wiesbaden,https://www.facebook.com/111572041069808
608,Konrad Körner,https://www.facebook.com/2070086326412791
609,Nürtinger Zeitung,https://www.facebook.com/447704075283261
610,17:30 SAT.1 Bayern,https://www.facebook.com/157458897611159
611,Der Alltagsdenker,
612,Rottaler Anzeiger,https://www.facebook.com/142079305808253
613,Mitteldeutsche Zeitung,https://www.facebook.com/141558262607
614,Alles Foxxen ausser Mutti,
615,Claudia Schlottmann MdL,https://www.facebook.com/982592651845805
616,Kerstin Przygodda,https://www.facebook.com/103671048615835
617,"Stephan Oetzinger, MdL",https://www.facebook.com/385072038756411
618,Volker Nothing AfD,https://www.facebook.com/398142254358355
619,Volker Schebesta,https://www.facebook.com/106871027820874
620,WerteUnion Bayern,
621,Antenne Unna,https://www.facebook.com/126938877319021
622,Christin-Marie Stamm,https://www.facebook.com/101067625514306
623,Claudia Moll,https://www.facebook.com/872845746151301
624,Junge Union Mecklenburg-Vorpommern,https://www.facebook.com/88942229909
625,Klaus-Peter Willsch,https://www.facebook.com/475303929184653
626,Land.Schafft.Bayern,https://www.facebook.com/170055473557382
627,Marler Zeitung,https://www.facebook.com/1454017998144640
628,Schwabacher Tagblatt Online,https://www.facebook.com/1681028748855923
629,Stefan Ebner,https://www.facebook.com/168267103675456
630,ÖDP - Die Naturschutzpartei,https://www.facebook.com/120655374567
631,Nordfriesland Tageblatt - Nachrichten für Niebüll und Umgebung,https://www.facebook.com/116931445122241
632,ruhrbarone,https://www.facebook.com/206177341197
633,"Edgar Naujok, MdB",https://www.facebook.com/613418012814959
634,Astrid Timmermann-Fechter,https://www.facebook.com/339337802864627
635,Daniel Freiherr von Lützow,https://www.facebook.com/1428591354092550
636,Deniz Kurku - SPD,https://www.facebook.com/400196063667286
637,Generation Deutschland Rhein-Neckar,
638,Kirsikka Lansmann,https://www.facebook.com/109129178323472
639,Landtagsabgeordnete Martina Braun,https://www.facebook.com/1664962947072526
640,Sabine Tippelt,https://www.facebook.com/1626970397337128
641,Vasir Hørnvold,
642,Ministerium für Bildung und Kultur (Saarland),https://www.facebook.com/130474463763840
643,Katja Kipping,https://www.facebook.com/214211071944227
644,Solinger Tageblatt,https://www.facebook.com/224609884356
645,Nord24de,https://www.facebook.com/455667284641010
646,Grafenauer Anzeiger,https://www.facebook.com/112452225471211
647,Heike Troles,https://www.facebook.com/1551114491865638
648,Radio Hamburg,https://www.facebook.com/59133428603
649,Anja Troff-Schaffarzyk,https://www.facebook.com/209342649122862
650,Carsten Körber - MdB,https://www.facebook.com/464337703775204
651,"Dennis Junk, MdL",https://www.facebook.com/100423178678662
652,Diakonie in Niedersachsen,https://www.facebook.com/1374575586146199
653,Florian Schäfer,https://www.facebook.com/110106861498939
654,Hans Koller,https://www.facebook.com/109960400414445
655,Main-Echo,https://www.facebook.com/129608837086402
656,Martin Hess MdB,https://www.facebook.com/1299558906757745
657,Rhine-Blues-Warrior,
658,Pegnitz-Zeitung,https://www.facebook.com/106787346028451
659,Die Glocke,https://www.facebook.com/196091770416499
660,Grafschafter Nachrichten,https://www.facebook.com/168031279899168
661,Sächsische.de,https://www.facebook.com/258172067920
662,Süderländer Tageblatt,https://www.facebook.com/113336498754112
663,Augsburger Allgemeine,https://www.facebook.com/121104385783
664,Alexander Lorz,https://www.facebook.com/496343117459912
665,Charivari Würzburg,https://www.facebook.com/159144764111385
666,FREIE WÄHLER Landtagsfraktion,https://www.facebook.com/147843911894259
667,Hendrik Hoppenstedt,https://www.facebook.com/525779044151618
668,NDR Talk Show,https://www.facebook.com/168848746495298
669,SPD BRANDENBURG,https://www.facebook.com/139470429458087
670,Ems-Zeitung (noz.de),https://www.facebook.com/327559513975250
671,Sylt1 - das Sylter Fernsehen,https://www.facebook.com/144871662211264
672,"Dr. Fabian Mehring, MdL",https://www.facebook.com/545040792244231
673,Sindelfinger Zeitung / Böblinger Zeitung (SZ/BZ),https://www.facebook.com/238586181375
674,Diepholzer Kreisblatt,https://www.facebook.com/1483695831863746
675,Celler Presse,https://www.facebook.com/876347119115623
676,Siegener Zeitung,https://www.facebook.com/132588013420290
677,NDR Info,https://www.facebook.com/201887793186341
678,Nordkurier Rostock und Umgebung,
679,Bundesministerium für Arbeit und Soziales,https://www.facebook.com/108268845888673
680,CDU-Fraktion Berlin,https://www.facebook.com/119192498110884
681,Dr. Natalie Pfau-Weller,https://www.facebook.com/578072309367454
682,Dr. Oguzhan Yazici MdBB,https://www.facebook.com/328782104413437
683,Junge Liberale NRW,https://www.facebook.com/89784304183
684,Landauer Zeitung,https://www.facebook.com/120256201436968
685,Michael Preusch,https://www.facebook.com/102983724907907
686,Sabine Hartmann-Müller,https://www.facebook.com/2080061718915958
687,"Wolfgang Stefinger, MdB",https://www.facebook.com/353630558075336
688,Speyer 24 News,https://www.facebook.com/959859520797395
689,Neue Presse Hannover / NP,https://www.facebook.com/113329095368675
690,GMX News,https://www.facebook.com/187741777922914
691,Donau Zeitung,https://www.facebook.com/125408087539227
692,Dr. Carsten Brodesser,https://www.facebook.com/1847338492218497
693,netzpolitik.org,https://www.facebook.com/88898694774
694,Freie Presse,https://www.facebook.com/375109771472
695,"Sabine Dittmar, MdB",https://www.facebook.com/138187167349
696,Bietigheimer Zeitung,https://www.facebook.com/419686764794477
697,Nordbayerischer Kurier,https://www.facebook.com/127467280596683
698,SÜDKURIER,https://www.facebook.com/346232178065
699,Burghauser Anzeiger,https://www.facebook.com/137817792913689
700,Bärbel Kofler,https://www.facebook.com/183976541729215
701,Dr. Michael Meister,https://www.facebook.com/168727169874009
702,IG IPCO AG,
703,Jens Cotta,https://www.facebook.com/107129690969713
704,SHIVA & DIVA,
705,Thomas Röwekamp MdB,https://www.facebook.com/102027359049281
706,Ulrich Lange,https://www.facebook.com/108711250576241
707,Sozialministerium Mecklenburg-Vorpommern,https://www.facebook.com/241907602894186
708,Eichstätter Kurier,https://www.facebook.com/695962303780484
709,Sebastian Hartmann,
710,Dörte Liebetruth,https://www.facebook.com/223837734399146
711,Eschweiler Zeitung,https://www.facebook.com/1212207682168315
712,Marc Blondin MdL,https://www.facebook.com/1639209033065609
713,Naumburger Tageblatt/ Mitteldeutsche Zeitung Nebra,https://www.facebook.com/121307504605588
714,Werner Kalinka MdL,https://www.facebook.com/634087250131145
715,Roland Magerl,https://www.facebook.com/161013031430125
716,NR-Kurier.de,https://www.facebook.com/121744254574666
717,Prof. Dr. Harald Weyel,https://www.facebook.com/118445328784907
718,Die Tagespost,
719,RPR1.,https://www.facebook.com/150542518289554
720,Karin Logemann,https://www.facebook.com/828147113904771
721,Zeitungsverlag Waiblingen,https://www.facebook.com/284777194838
722,EWTN - katholisches TV,https://www.facebook.com/280611125305381
723,Christiane Staab,https://www.facebook.com/101989115056021
724,Classic Team,
725,Lena Düpont,https://www.facebook.com/241903739847716
726,SR 3 Saarlandwelle,https://www.facebook.com/175912719239844
727,"Timur Husein, MdA",https://www.facebook.com/193944157325672
728,inSüdthüringen,https://www.facebook.com/202862949746564
729,Fuldaer Zeitung,https://www.facebook.com/162547827109989
